"BBL_SPECIES_ID","BBL_SPECIES_NAME","BBL_SCI_NAME","EBIRD_SPECIES_CODE","EBIRD_PRIMARY_COM_NAME","EBIRD_SCI_NAME","EBIRD_CATEGORY","EBIRDST_CODE"
1770,"Black-bellied Whistling-Duck","Dendrocygna autumnalis","bbwduc","Black-bellied Whistling-Duck","Dendrocygna autumnalis","species","bbwduc"
1771,"West Indian Whistling-Duck","Dendrocygna arborea","wiwduc1","West Indian Whistling-Duck","Dendrocygna arborea","species","wiwduc1"
1780,"Fulvous Whistling-Duck","Dendrocygna bicolor","fuwduc","Fulvous Whistling-Duck","Dendrocygna bicolor","species","fuwduc"
1710,"Greater White-fronted Goose","Anser albifrons","gwfgoo","Greater White-fronted Goose","Anser albifrons","species","gwfgoo"
1719,"Tule White-fronted Goose","Anser albifrons elgasi","gwfgoo","Greater White-fronted Goose","Anser albifrons","species","gwfgoo"
1760,"Emperor Goose","Anser canagicus","empgoo","Emperor Goose","Anser canagicus","species","empgoo"
1690,"Lesser Snow Goose","Anser caerulescens caerulescens","snogoo","Snow Goose","Anser caerulescens","species","snogoo"
1691,"Blue Goose","Anser caerulescens","snogoo","Snow Goose","Anser caerulescens","species","snogoo"
1695,"Snow X Blue Goose Intergrade","Anser caerulescens","snogoo","Snow Goose","Anser caerulescens","species","snogoo"
1698,"Blue Greater Snow Goose","Anser caerulescens atlantica","snogoo","Snow Goose","Anser caerulescens","species","snogoo"
1699,"Greater Snow Goose","Anser caerulescens atlantica","snogoo","Snow Goose","Anser caerulescens","species","snogoo"
1703,"Snow X Ross's Goose Hybrid","Anser caerulescens x rossii","sxrgoo1","Snow x Ross's Goose (hybrid)","Anser caerulescens x rossii","hybrid",NA
1700,"Ross's Goose","Anser rossii","rosgoo","Ross's Goose","Anser rossii","species","rosgoo"
1730,"Atlantic Brant","Branta bernicla hrota","brant","Brant","Branta bernicla","species","brant"
1731,"Black X Atlantic Brant Intergrade","Branta bernicla hrota x bernicla nigricans","brant","Brant","Branta bernicla","species","brant"
1740,"Black Brant","Branta bernicla nigricans","brant","Brant","Branta bernicla","species","brant"
1750,"Barnacle Goose","Branta leucopsis","bargoo","Barnacle Goose","Branta leucopsis","species","bargoo"
1722,"Cackling Goose","Branta hutchinsii","cacgoo1","Cackling Goose","Branta hutchinsii","species","cacgoo1"
1721,"Aleutian Canada Goose","Branta hutchinsii leucopareia","cacgoo1","Cackling Goose","Branta hutchinsii","species","cacgoo1"
1720,"Canada Goose","Branta canadensis","cangoo","Canada Goose","Branta canadensis","species","cangoo"
1723,"Large Canada Goose","Branta canadensis maxima","cangoo","Canada Goose","Branta canadensis","species","cangoo"
1729,"Small Canada Goose","Branta canadensis parvipes","cangoo","Canada Goose","Branta canadensis","species","cangoo"
1751,"Hawaiian Goose","Branta sandvicensis","hawgoo","Hawaiian Goose","Branta sandvicensis","species",NA
1716,"Other Hybrid Goose","",NA,NA,NA,NA,NA
1782,"Mute Swan","Cygnus olor","mutswa","Mute Swan","Cygnus olor","species","mutswa"
1810,"Trumpeter Swan","Cygnus buccinator","truswa","Trumpeter Swan","Cygnus buccinator","species","truswa"
1800,"Whistling Swan","Cygnus columbianus columbianus","tunswa","Tundra Swan","Cygnus columbianus","species","tunswa"
1801,"Bewick's Swan","Cygnus columbianus bewickii","tunswa","Tundra Swan","Cygnus columbianus","species","tunswa"
1790,"Whooper Swan","Cygnus cygnus","whoswa","Whooper Swan","Cygnus cygnus","species","whoswa"
1440,"Wood Duck","Aix sponsa","wooduc","Wood Duck","Aix sponsa","species","wooduc"
1392,"Garganey","Spatula querquedula","gargan","Garganey","Spatula querquedula","species",NA
1400,"Blue-winged Teal","Spatula discors","buwtea","Blue-winged Teal","Spatula discors","species","buwtea"
1410,"Cinnamon Teal","Spatula cyanoptera","cintea","Cinnamon Teal","Spatula cyanoptera","species","cintea"
1420,"Northern Shoveler","Spatula clypeata","norsho","Northern Shoveler","Spatula clypeata","species","norsho"
1350,"Gadwall","Mareca strepera","gadwal","Gadwall","Mareca strepera","species","gadwal"
1360,"Eurasian Wigeon","Mareca penelope","eurwig","Eurasian Wigeon","Mareca penelope","species","eurwig"
1370,"American Wigeon","Mareca americana","amewig","American Wigeon","Mareca americana","species","amewig"
1322,"Laysan Duck","Anas laysanensis","layduc","Laysan Duck","Anas laysanensis","species",NA
1321,"Hawaiian Duck","Anas wyvilliana","hawduc","Hawaiian Duck","Anas wyvilliana","species",NA
1320,"Mallard","Anas platyrhynchos","mallar3","Mallard","Anas platyrhynchos","species","mallar3"
1337,"American Black Duck Dominant X Mallard Hybrid","Anas rubripes x platyrhynchos",NA,NA,NA,NA,NA
1325,"Mallard X American Black Duck Intermediate","Anas platyrhynchos x rubripes","x00004","Mallard x American Black Duck (hybrid)","Anas platyrhynchos x rubripes","hybrid",NA
1326,"Mallard X American Black Duck Hybrid","Anas platyrhynchos x rubripes","x00004","Mallard x American Black Duck (hybrid)","Anas platyrhynchos x rubripes","hybrid",NA
1327,"Mallard Dominant X American Black Duck Hybrid","Anas platyrhynchos x rubripes","x00004","Mallard x American Black Duck (hybrid)","Anas platyrhynchos x rubripes","hybrid",NA
1323,"Mallard X Hawaiian Duck Hybrid","Anas platyrhynchos x wyvilliana","x00423","Mallard x Hawaiian Duck (hybrid)","Anas platyrhynchos x wyvilliana","hybrid",NA
1331,"Mexican Duck","Anas diazi","mexduc","Mexican Duck","Anas diazi","species","mexduc"
1330,"American Black Duck","Anas rubripes","ambduc","American Black Duck","Anas rubripes","species","ambduc"
1340,"Mottled Duck","Anas fulvigula","motduc","Mottled Duck","Anas fulvigula","species","motduc"
1431,"White-cheeked Pintail","Anas bahamensis","whcpin","White-cheeked Pintail","Anas bahamensis","species","whcpin"
1430,"Northern Pintail","Anas acuta","norpin","Northern Pintail","Anas acuta","species","norpin"
1390,"Green-winged Teal","Anas crecca","gnwtea","Green-winged Teal","Anas crecca","species","gnwtea"
1380,"European Green-winged Teal","Anas crecca crecca","gnwtea","Green-winged Teal","Anas crecca","species","gnwtea"
1401,"Unidentified Teal","Anas sp. or Spatula sp.",NA,NA,NA,NA,NA
1470,"Canvasback","Aythya valisineria","canvas","Canvasback","Aythya valisineria","species","canvas"
1460,"Redhead","Aythya americana","redhea","Redhead","Aythya americana","species","redhea"
1500,"Ring-necked Duck","Aythya collaris","rinduc","Ring-necked Duck","Aythya collaris","species","rinduc"
1491,"Tufted Duck","Aythya fuligula","tufduc","Tufted Duck","Aythya fuligula","species","tufduc"
1480,"Greater Scaup","Aythya marila","gresca","Greater Scaup","Aythya marila","species","gresca"
1490,"Lesser Scaup","Aythya affinis","lessca","Lesser Scaup","Aythya affinis","species","lessca"
1570,"Steller's Eider","Polysticta stelleri","steeid","Steller's Eider","Polysticta stelleri","species","steeid"
1580,"Spectacled Eider","Somateria fischeri","speeid","Spectacled Eider","Somateria fischeri","species","speeid"
1620,"King Eider","Somateria spectabilis","kineid","King Eider","Somateria spectabilis","species","kineid"
1590,"Common Eider","Somateria mollissima","comeid","Common Eider","Somateria mollissima","species","comeid"
1550,"Harlequin Duck","Histrionicus histrionicus","harduc","Harlequin Duck","Histrionicus histrionicus","species","harduc"
1660,"Surf Scoter","Melanitta perspicillata","sursco","Surf Scoter","Melanitta perspicillata","species","sursco"
1650,"White-winged Scoter","Melanitta deglandi","whwsco2","White-winged Scoter","Melanitta deglandi","species","whwsco2"
1630,"Black Scoter","Melanitta americana","blksco2","Black Scoter","Melanitta americana","species","blksco2"
1540,"Long-tailed Duck","Clangula hyemalis","lotduc","Long-tailed Duck","Clangula hyemalis","species","lotduc"
1530,"Bufflehead","Bucephala albeola","buffle","Bufflehead","Bucephala albeola","species","buffle"
1510,"Common Goldeneye","Bucephala clangula","comgol","Common Goldeneye","Bucephala clangula","species","comgol"
1520,"Barrow's Goldeneye","Bucephala islandica","bargol","Barrow's Goldeneye","Bucephala islandica","species","bargol"
1310,"Hooded Merganser","Lophodytes cucullatus","hoomer","Hooded Merganser","Lophodytes cucullatus","species","hoomer"
1290,"Common Merganser","Mergus merganser","commer","Common Merganser","Mergus merganser","species","commer"
1300,"Red-breasted Merganser","Mergus serrator","rebmer","Red-breasted Merganser","Mergus serrator","species","rebmer"
1680,"Masked Duck","Nomonyx dominicus","masduc","Masked Duck","Nomonyx dominicus","species","masduc"
1670,"Ruddy Duck","Oxyura jamaicensis","rudduc","Ruddy Duck","Oxyura jamaicensis","species","rudduc"
1436,"Other Hybrid Duck","",NA,NA,NA,NA,NA
8600,"Micronesian Megapode","Megapodius laperouse","micscr1","Micronesian Scrubfowl","Megapodius laperouse","species",NA
1820,"American Flamingo","Phoenicopterus ruber","grefla2","American Flamingo","Phoenicopterus ruber","species","grefla2"
50,"Least Grebe","Tachybaptus dominicus","leagre","Least Grebe","Tachybaptus dominicus","species","leagre"
60,"Pied-billed Grebe","Podilymbus podiceps","pibgre","Pied-billed Grebe","Podilymbus podiceps","species","pibgre"
30,"Horned Grebe","Podiceps auritus","horgre","Horned Grebe","Podiceps auritus","species","horgre"
20,"Red-necked Grebe","Podiceps grisegena","rengre","Red-necked Grebe","Podiceps grisegena","species","rengre"
40,"Eared Grebe","Podiceps nigricollis","eargre","Eared Grebe","Podiceps nigricollis","species","eargre"
10,"Western Grebe","Aechmophorus occidentalis","wesgre","Western Grebe","Aechmophorus occidentalis","species","wesgre"
12,"Western/Clark's Grebe","Aechmophorus sp.","y00012","Western/Clark's Grebe","Aechmophorus occidentalis/clarkii","slash",NA
11,"Clark's Grebe","Aechmophorus clarkii","clagre","Clark's Grebe","Aechmophorus clarkii","species","clagre"
3141,"Scaly-naped Pigeon","Patagioenas squamosa","scnpig1","Scaly-naped Pigeon","Patagioenas squamosa","species","scnpig1"
3140,"White-crowned Pigeon","Patagioenas leucocephala","whcpig2","White-crowned Pigeon","Patagioenas leucocephala","species","whcpig2"
3130,"Red-billed Pigeon","Patagioenas flavirostris","rebpig1","Red-billed Pigeon","Patagioenas flavirostris","species","rebpig1"
3121,"Plain Pigeon","Patagioenas inornata","plapig","Plain Pigeon","Patagioenas inornata","species",NA
3120,"Band-tailed Pigeon","Patagioenas fasciata","batpig1","Band-tailed Pigeon","Patagioenas fasciata","species","batpig1"
3158,"Philippine Turtle-Dove","Streptopelia bitorquata","iscdov1","Sunda Collared-Dove","Streptopelia bitorquata","species",NA
3152,"African Collared-Dove","Streptopelia roseogrisea","afcdov1","African Collared-Dove","Streptopelia roseogrisea","species",NA
3159,"Eurasian Collared-Dove","Streptopelia decaocto","eucdov","Eurasian Collared-Dove","Streptopelia decaocto","species","eucdov"
3151,"Spotted Dove","Streptopelia chinensis","spodov","Spotted Dove","Streptopelia chinensis","species","spodov"
8780,"Shy Ground Dove","Alopecoenas stairi","frgdov1","Shy Ground Dove","Alopecoenas stairi","species",NA
3154,"White-throated Ground Dove","Alopecoenas xanthonurus","wtgdov1","White-throated Ground Dove","Alopecoenas xanthonurus","species",NA
3153,"Zebra Dove","Geopelia striata","zebdov","Zebra Dove","Geopelia striata","species",NA
3210,"Inca Dove","Columbina inca","incdov","Inca Dove","Columbina inca","species","incdov"
3200,"Common Ground Dove","Columbina passerina","cogdov","Common Ground Dove","Columbina passerina","species","cogdov"
3201,"Ruddy Ground Dove","Columbina talpacoti","rugdov","Ruddy Ground Dove","Columbina talpacoti","species","rugdov"
3221,"Ruddy Quail-Dove","Geotrygon montana","ruqdov","Ruddy Quail-Dove","Geotrygon montana","species","ruqdov"
3220,"Key West Quail-Dove","Geotrygon chrysia","kwqdov","Key West Quail-Dove","Geotrygon chrysia","species",NA
3222,"Bridled Quail-Dove","Geotrygon mystacea","brqdov1","Bridled Quail-Dove","Geotrygon mystacea","species",NA
3180,"White-tipped Dove","Leptotila verreauxi","whtdov","White-tipped Dove","Leptotila verreauxi","species","whtdov"
3181,"Caribbean Dove","Leptotila jamaicensis","cardov1","Caribbean Dove","Leptotila jamaicensis","species","cardov1"
3190,"White-winged Dove","Zenaida asiatica","whwdov","White-winged Dove","Zenaida asiatica","species","whwdov"
3170,"Zenaida Dove","Zenaida aurita","zendov","Zenaida Dove","Zenaida aurita","species","zendov"
3161,"Eared Dove","Zenaida auriculata","eardov1","Eared Dove","Zenaida auriculata","species","eardov1"
3160,"Mourning Dove","Zenaida macroura","moudov","Mourning Dove","Zenaida macroura","species","moudov"
8760,"Many-colored Fruit Dove","Ptilinopus perousii","mcfdov1","Many-colored Fruit-Dove","Ptilinopus perousii","species",NA
8620,"Purple-capped Fruit Dove","Ptilinopus porphyraceus","ccfdov1","Crimson-crowned Fruit-Dove","Ptilinopus porphyraceus","species",NA
3155,"Mariana Fruit Dove","Ptilinopus roseicapilla","mafdov2","Mariana Fruit-Dove","Ptilinopus roseicapilla","species",NA
8770,"Pacific Pigeon","Ducula pacifica","paipig1","Pacific Imperial-Pigeon","Ducula pacifica","species",NA
3830,"Smooth-billed Ani","Crotophaga ani","smbani","Smooth-billed Ani","Crotophaga ani","species","smbani"
3840,"Groove-billed Ani","Crotophaga sulcirostris","grbani","Groove-billed Ani","Crotophaga sulcirostris","species","grbani"
3850,"Greater Roadrunner","Geococcyx californianus","greroa","Greater Roadrunner","Geococcyx californianus","species","greroa"
3870,"Yellow-billed Cuckoo","Coccyzus americanus","yebcuc","Yellow-billed Cuckoo","Coccyzus americanus","species","yebcuc"
3871,"Western Yellow-billed Cuckoo","Coccyzus americanus","yebcuc","Yellow-billed Cuckoo","Coccyzus americanus","species","yebcuc"
3860,"Mangrove Cuckoo","Coccyzus minor","mancuc","Mangrove Cuckoo","Coccyzus minor","species","mancuc"
3880,"Black-billed Cuckoo","Coccyzus erythropthalmus","bkbcuc","Black-billed Cuckoo","Coccyzus erythropthalmus","species","bkbcuc"
3851,"Puerto Rican Lizard-Cuckoo","Coccyzus vieilloti","purlic1","Puerto Rican Lizard-Cuckoo","Coccyzus vieilloti","species",NA
8750,"Long-tailed Cuckoo","Eudynamys taitensis",NA,NA,NA,NA,NA
4210,"Lesser Nighthawk","Chordeiles acutipennis","lesnig","Lesser Nighthawk","Chordeiles acutipennis","species","lesnig"
4200,"Common Nighthawk","Chordeiles minor","comnig","Common Nighthawk","Chordeiles minor","species","comnig"
4190,"Common Pauraque","Nyctidromus albicollis","compau","Common Pauraque","Nyctidromus albicollis","species","compau"
4180,"Common Poorwill","Phalaenoptilus nuttallii","compoo","Common Poorwill","Phalaenoptilus nuttallii","species","compoo"
4160,"Chuck-will's-widow","Antrostomus carolinensis","chwwid","Chuck-will's-widow","Antrostomus carolinensis","species","chwwid"
4161,"Buff-collared Nightjar","Antrostomus ridgwayi","bucnig","Buff-collared Nightjar","Antrostomus ridgwayi","species","bucnig"
4170,"Eastern Whip-poor-will","Antrostomus vociferus","easwpw1","Eastern Whip-poor-will","Antrostomus vociferus","species","easwpw1"
4172,"Mexican Whip-poor-will","Antrostomus arizonae","souwpw1","Mexican Whip-poor-will","Antrostomus arizonae","species","souwpw1"
4171,"Puerto Rican Nightjar","Antrostomus noctitherus","purnig1","Puerto Rican Nightjar","Antrostomus noctitherus","species",NA
4220,"Black Swift","Cypseloides niger","blkswi","Black Swift","Cypseloides niger","species","blkswi"
4230,"Chimney Swift","Chaetura pelagica","chiswi","Chimney Swift","Chaetura pelagica","species","chiswi"
4240,"Vaux's Swift","Chaetura vauxi","vauswi","Vaux's Swift","Chaetura vauxi","species","vauswi"
8610,"White-rumped Swiftlet","Aerodramus spodiopygius","whrswi2","White-rumped Swiftlet","Aerodramus spodiopygius","species",NA
4250,"White-throated Swift","Aeronautes saxatalis","whtswi","White-throated Swift","Aeronautes saxatalis","species","whtswi"
4271,"Green Violetear","Colibri thalassinus","grnvie1","Mexican Violetear","Colibri thalassinus","species","grnvie1"
4366,"Green-breasted Mango","Anthracothorax prevostii","gnbman","Green-breasted Mango","Anthracothorax prevostii","species",NA
9067,"Puerto Rican Mango","Anthracothorax dominicus","antman1","Antillean Mango","Anthracothorax dominicus","species",NA
4362,"Green Mango","Anthracothorax viridis","greman1","Green Mango","Anthracothorax viridis","species",NA
4361,"Jamaican Mango","Anthracothorax mango","jamman1","Jamaican Mango","Anthracothorax mango","species",NA
4363,"Green-throated Carib","Eulampis holosericeus","grtcar1","Green-throated Carib","Eulampis holosericeus","species","grtcar1"
4260,"Rivoli's Hummingbird","Eugenes fulgens","maghum1","Rivoli's Hummingbird","Eugenes fulgens","species","maghum1"
4261,"Plain-capped Starthroat","Heliomaster constantii","plcsta","Plain-capped Starthroat","Heliomaster constantii","species","plcsta"
4270,"Blue-throated Hummingbird","Lampornis clemenciae","buthum","Blue-throated Mountain-gem","Lampornis clemenciae","species","buthum"
4370,"Lucifer Hummingbird","Calothorax lucifer","luchum","Lucifer Hummingbird","Calothorax lucifer","species","luchum"
4280,"Ruby-throated Hummingbird","Archilochus colubris","rthhum","Ruby-throated Hummingbird","Archilochus colubris","species","rthhum"
4290,"Black-chinned Hummingbird","Archilochus alexandri","bkchum","Black-chinned Hummingbird","Archilochus alexandri","species","bkchum"
4371,"Bahama Woodstar","Nesophlox evelynae","bahwoo","Bahama Woodstar","Nesophlox evelynae","species",NA
4310,"Anna's Hummingbird","Calypte anna","annhum","Anna's Hummingbird","Calypte anna","species","annhum"
4300,"Costa's Hummingbird","Calypte costae","coshum","Costa's Hummingbird","Calypte costae","species","coshum"
4360,"Calliope Hummingbird","Selasphorus calliope","calhum","Calliope Hummingbird","Selasphorus calliope","species","calhum"
4330,"Rufous Hummingbird","Selasphorus rufus","rufhum","Rufous Hummingbird","Selasphorus rufus","species","rufhum"
4340,"Allen's Hummingbird","Selasphorus sasin","allhum","Allen's Hummingbird","Selasphorus sasin","species","allhum"
4320,"Broad-tailed Hummingbird","Selasphorus platycercus","brthum","Broad-tailed Hummingbird","Selasphorus platycercus","species","brthum"
4350,"Bumblebee Hummingbird","Selasphorus heloisa","bumhum","Bumblebee Hummingbird","Selasphorus heloisa","species",NA
4410,"Broad-billed Hummingbird","Cynanthus latirostris","brbhum","Broad-billed Hummingbird","Cynanthus latirostris","species","brbhum"
4402,"Puerto Rican Emerald","Chlorostilbon maugaeus","pureme1","Puerto Rican Emerald","Riccordia maugaeus","species",NA
4364,"Antillean Crested Hummingbird","Orthorhyncus cristatus","anchum1","Antillean Crested Hummingbird","Orthorhyncus cristatus","species",NA
9071,"Streamertail","Trochilus polytmus","stream1","Streamertail","Trochilus polytmus","species",NA
4391,"Violet-crowned Hummingbird","Leucolia violiceps","vichum","Violet-crowned Hummingbird","Leucolia violiceps","species","vichum"
4381,"Berylline Hummingbird","Saucerottia beryllina","berhum","Berylline Hummingbird","Saucerottia beryllina","species","berhum"
4390,"Buff-bellied Hummingbird","Amazilia yucatanensis","bubhum","Buff-bellied Hummingbird","Amazilia yucatanensis","species","bubhum"
4380,"Rufous-tailed Hummingbird","Amazilia tzacatl","rtlhum","Rufous-tailed Hummingbird","Amazilia tzacatl","species","rtlhum"
4401,"White-eared Hummingbird","Hylocharis leucotis","whehum","White-eared Hummingbird","Basilinna leucotis","species","whehum"
4408,"Hybrid Hummingbird","",NA,NA,NA,NA,NA
4409,"Unidentified Hummingbird","",NA,NA,NA,NA,NA
2111,"California Ridgway's Rail","Rallus obsoletus obsoletus","ridrai1","Ridgway's Rail","Rallus obsoletus","species","ridrai1"
2112,"Light-footed Ridgway's Rail","Rallus obsoletus levipes","ridrai1","Ridgway's Rail","Rallus obsoletus","species","ridrai1"
2113,"Yuma Ridgway's Rail","Rallus obsoletus yumanensis","ridrai1","Ridgway's Rail","Rallus obsoletus","species","ridrai1"
2080,"King Rail","Rallus elegans","kinrai4","King Rail","Rallus elegans","species","kinrai4"
2110,"Clapper Rail","Rallus longirostris","clarai11","Clapper Rail","Rallus crepitans","species","clarai11"
2120,"Virginia Rail","Rallus limicola","virrai","Virginia Rail","Rallus limicola","species","virrai"
2161,"Buff-banded Rail","Gallirallus philippensis","bubrai1","Buff-banded Rail","Gallirallus philippensis","species","bubrai1"
2140,"Sora","Porzana carolina","sora","Sora","Porzana carolina","species","sora"
2190,"Common Gallinule","Gallinula galeata","comgal1","Common Gallinule","Gallinula galeata","species","comgal1"
2191,"Hawaiian Gallinule","Gallinula galeata sandvicensis","comgal1","Common Gallinule","Gallinula galeata","species","comgal1"
2201,"Hawaiian Coot","Fulica alai","hawcoo","Hawaiian Coot","Fulica alai","species",NA
2210,"American Coot","Fulica americana","y00475","American Coot","Fulica americana","species","y00475"
2180,"Purple Gallinule","Porphyrio martinicus","purgal2","Purple Gallinule","Porphyrio martinica","species","purgal2"
2150,"Yellow Rail","Coturnicops noveboracensis","yelrai","Yellow Rail","Coturnicops noveboracensis","species","yelrai"
2160,"Black Rail","Laterallus jamaicensis","blkrai","Black Rail","Laterallus jamaicensis","species","blkrai"
2163,"Eastern Black Rail","Laterallus jamaicensis jamaicensis","blkrai","Black Rail","Laterallus jamaicensis","species","blkrai"
2070,"Limpkin","Aramus guarauna","limpki","Limpkin","Aramus guarauna","species","limpki"
2060,"Sandhill Crane","Antigone canadensis","sancra","Sandhill Crane","Antigone canadensis","species","sancra"
2061,"Mississippi Sandhill Crane","Antigone canadensis pulla","sancra","Sandhill Crane","Antigone canadensis","species","sancra"
2040,"Whooping Crane","Grus americana","whocra","Whooping Crane","Grus americana","species","whocra"
8543,"Snowy Sheathbill","Chionis albus","snoshe2","Snowy Sheathbill","Chionis albus","species",NA
2262,"Black-winged Stilt","Himantopus himantopus","bkwsti","Black-winged Stilt","Himantopus himantopus","species","bkwsti"
2260,"Black-necked Stilt","Himantopus mexicanus","bknsti","Black-necked Stilt","Himantopus mexicanus","species","bknsti"
2261,"Hawaiian Stilt","Himantopus mexicanus knudseni","bknsti","Black-necked Stilt","Himantopus mexicanus","species","bknsti"
2250,"American Avocet","Recurvirostra americana","ameavo","American Avocet","Recurvirostra americana","species","ameavo"
2860,"American Oystercatcher","Haematopus palliatus","ameoys","American Oystercatcher","Haematopus palliatus","species","ameoys"
2870,"Black Oystercatcher","Haematopus bachmani","blkoys","Black Oystercatcher","Haematopus bachmani","species","blkoys"
2700,"Black-bellied Plover","Pluvialis squatarola","bkbplo","Black-bellied Plover","Pluvialis squatarola","species","bkbplo"
2720,"American Golden-Plover","Pluvialis dominica","amgplo","American Golden-Plover","Pluvialis dominica","species","amgplo"
2721,"Pacific Golden-Plover","Pluvialis fulva","pagplo","Pacific Golden-Plover","Pluvialis fulva","species","pagplo"
2729,"Lesser Golden-Plover","Pluvialus dominica/ P. fulva","y00222","American/Pacific Golden-Plover (Lesser Golden-Plover)","Pluvialis dominica/fulva","slash",NA
2730,"Killdeer","Charadrius vociferus","killde","Killdeer","Charadrius vociferus","species","killde"
2750,"Common Ringed Plover","Charadrius hiaticula","corplo","Common Ringed Plover","Charadrius hiaticula","species","corplo"
2740,"Semipalmated Plover","Charadrius semipalmatus","semplo","Semipalmated Plover","Charadrius semipalmatus","species","semplo"
2770,"Piping Plover","Charadrius melodus","pipplo","Piping Plover","Charadrius melodus","species","pipplo"
2790,"Lesser Sand-Plover","Charadrius mongolus","lesplo","Lesser Sand-Plover","Charadrius mongolus","species","lesplo"
2800,"Wilson's Plover","Charadrius wilsonia","wilplo","Wilson's Plover","Charadrius wilsonia","species","wilplo"
2810,"Mountain Plover","Charadrius montanus","mouplo","Mountain Plover","Charadrius montanus","species","mouplo"
2780,"Snowy Plover","Charadrius nivosus","snoplo5","Snowy Plover","Charadrius nivosus","species","snoplo5"
2781,"Western Snowy Plover","Charadrius nivosus nivosus","snoplo5","Snowy Plover","Charadrius nivosus","species","snoplo5"
2880,"Northern Jacana","Jacana spinosa","norjac","Northern Jacana","Jacana spinosa","species","norjac"
2610,"Upland Sandpiper","Bartramia longicauda","uplsan","Upland Sandpiper","Bartramia longicauda","species","uplsan"
2680,"Bristle-thighed Curlew","Numenius tahitiensis","brtcur","Bristle-thighed Curlew","Numenius tahitiensis","species","brtcur"
2650,"Whimbrel","Numenius phaeopus","whimbr","Whimbrel","Numenius phaeopus","species","whimbr"
2640,"Long-billed Curlew","Numenius americanus","lobcur","Long-billed Curlew","Numenius americanus","species","lobcur"
2500,"Bar-tailed Godwit","Limosa lapponica","batgod","Bar-tailed Godwit","Limosa lapponica","species","batgod"
2510,"Hudsonian Godwit","Limosa haemastica","hudgod","Hudsonian Godwit","Limosa haemastica","species","hudgod"
2490,"Marbled Godwit","Limosa fedoa","margod","Marbled Godwit","Limosa fedoa","species","margod"
2830,"Ruddy Turnstone","Arenaria interpres","rudtur","Ruddy Turnstone","Arenaria interpres","species","rudtur"
2840,"Black Turnstone","Arenaria melanocephala","blktur","Black Turnstone","Arenaria melanocephala","species","blktur"
2340,"Red Knot","Calidris canutus","redkno","Red Knot","Calidris canutus","species","redkno"
2341,"Rufa Red Knot","Calidris canutus rufa","redkno","Red Knot","Calidris canutus","species","redkno"
2820,"Surfbird","Calidris virgata","surfbi","Surfbird","Calidris virgata","species","surfbi"
2600,"Ruff","Calidris pugnax","ruff","Ruff","Calidris pugnax","species","ruff"
2380,"Sharp-tailed Sandpiper","Calidris acuminata","shtsan","Sharp-tailed Sandpiper","Calidris acuminata","species","shtsan"
2330,"Stilt Sandpiper","Calidris himantopus","stisan","Stilt Sandpiper","Calidris himantopus","species","stisan"
2440,"Curlew Sandpiper","Calidris ferruginea","cursan","Curlew Sandpiper","Calidris ferruginea","species","cursan"
2423,"Long-toed Stint","Calidris subminuta","lotsti","Long-toed Stint","Calidris subminuta","species","lotsti"
2422,"Red-necked Stint","Calidris ruficollis","rensti","Red-necked Stint","Calidris ruficollis","species","rensti"
2480,"Sanderling","Calidris alba","sander","Sanderling","Calidris alba","species","sander"
2430,"Dunlin","Calidris alpina","dunlin","Dunlin","Calidris alpina","species","dunlin"
2360,"Rock Sandpiper","Calidris ptilocnemis","rocsan","Rock Sandpiper","Calidris ptilocnemis","species","rocsan"
2350,"Purple Sandpiper","Calidris maritima","pursan","Purple Sandpiper","Calidris maritima","species","pursan"
2410,"Baird's Sandpiper","Calidris bairdii","baisan","Baird's Sandpiper","Calidris bairdii","species","baisan"
2420,"Least Sandpiper","Calidris minutilla","leasan","Least Sandpiper","Calidris minutilla","species","leasan"
2400,"White-rumped Sandpiper","Calidris fuscicollis","whrsan","White-rumped Sandpiper","Calidris fuscicollis","species","whrsan"
2620,"Buff-breasted Sandpiper","Calidris  subruficollis","bubsan","Buff-breasted Sandpiper","Calidris subruficollis","species","bubsan"
2390,"Pectoral Sandpiper","Calidris melanotos","pecsan","Pectoral Sandpiper","Calidris melanotos","species","pecsan"
2460,"Semipalmated Sandpiper","Calidris pusilla","semsan","Semipalmated Sandpiper","Calidris pusilla","species","semsan"
2470,"Western Sandpiper","Calidris mauri","wessan","Western Sandpiper","Calidris mauri","species","wessan"
2310,"Short-billed Dowitcher","Limnodromus griseus","shbdow","Short-billed Dowitcher","Limnodromus griseus","species","shbdow"
2320,"Long-billed Dowitcher","Limnodromus scolopaceus","lobdow","Long-billed Dowitcher","Limnodromus scolopaceus","species","lobdow"
2280,"American Woodcock","Scolopax minor","amewoo","American Woodcock","Scolopax minor","species","amewoo"
2301,"Pin-tailed Snipe","Gallinago stenura","pitsni","Pin-tailed Snipe","Gallinago stenura","species",NA
2290,"Common Snipe","Gallinago gallinago","comsni","Common Snipe","Gallinago gallinago","species","comsni"
2300,"Wilson's Snipe","Gallinago delicata","wilsni1","Wilson's Snipe","Gallinago delicata","species","wilsni1"
2302,"Swinhoe's Snipe","Gallinago megala","swisni1","Swinhoe's Snipe","Gallinago megala","species",NA
2631,"Common Sandpiper","Actitis hypoleucos","comsan","Common Sandpiper","Actitis hypoleucos","species","comsan"
2630,"Spotted Sandpiper","Actitis macularius","sposan","Spotted Sandpiper","Actitis macularius","species","sposan"
